,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"yh[0, 78]",22.441,1.955,20.0,25.0,0.031,0.022,3880.0,4000.0,1.0
"yh[0, 79]",21.364,2.303,17.0,24.0,0.036,0.025,4192.0,3631.0,1.0
"yh[0, 80]",17.497,3.036,13.0,22.0,0.044,0.031,4868.0,3918.0,1.0
"yh[0, 81]",17.083,3.142,11.0,21.0,0.042,0.03,5577.0,3671.0,1.0
"yh[0, 82]",17.51,3.066,12.0,22.0,0.044,0.032,4762.0,3647.0,1.0
"yh[0, 83]",19.509,2.715,15.0,23.0,0.039,0.028,4711.0,3608.0,1.0
"yh[0, 84]",23.554,1.518,22.0,25.0,0.023,0.017,4152.0,4000.0,1.0
"yh[0, 85]",23.183,1.682,21.0,25.0,0.026,0.018,4329.0,4000.0,1.0
"yh[0, 86]",20.871,2.429,17.0,24.0,0.035,0.025,4721.0,4080.0,1.0
"yh[0, 87]",15.081,3.186,9.0,19.0,0.046,0.033,4812.0,3525.0,1.0
"yh[0, 88]",17.178,3.089,11.0,21.0,0.046,0.032,4590.0,3595.0,1.0
"yh[0, 89]",15.731,3.207,10.0,20.0,0.044,0.031,5399.0,3983.0,1.0
"yh[0, 90]",18.66,2.858,14.0,23.0,0.043,0.03,4503.0,3495.0,1.0
"yh[0, 91]",16.199,3.171,11.0,21.0,0.045,0.032,5011.0,3509.0,1.0
"yh[0, 92]",14.709,3.264,9.0,19.0,0.048,0.034,4837.0,3473.0,1.0
"yh[0, 93]",15.019,3.251,10.0,20.0,0.047,0.034,4786.0,3688.0,1.0
"yh[0, 94]",24.244,1.076,23.0,25.0,0.017,0.012,3969.0,4000.0,1.0
"yh[0, 95]",21.928,2.168,19.0,25.0,0.033,0.023,4319.0,3488.0,1.0
"yh[0, 96]",20.295,2.557,16.0,24.0,0.037,0.026,5070.0,3513.0,1.0
"yh[0, 97]",24.232,1.077,23.0,25.0,0.017,0.012,4076.0,3959.0,1.0
"yh[0, 98]",21.023,2.402,17.0,24.0,0.038,0.027,4019.0,3771.0,1.0
"yh[0, 99]",14.84,3.202,9.0,19.0,0.043,0.031,5522.0,3606.0,1.0
"yh[1, 0]",10.544,3.214,5.0,15.0,0.048,0.034,4548.0,3867.0,1.0
"yh[1, 1]",17.14,2.997,12.0,21.0,0.044,0.031,4702.0,3760.0,1.0
"yh[1, 2]",8.71,3.136,3.0,13.0,0.047,0.034,4383.0,3632.0,1.0
"yh[1, 3]",11.135,3.274,6.0,16.0,0.051,0.036,4172.0,3552.0,1.0
"yh[1, 4]",10.678,3.225,5.0,15.0,0.048,0.035,4431.0,3914.0,1.0
"yh[1, 5]",11.598,3.213,6.0,16.0,0.049,0.035,4304.0,3851.0,1.0
"yh[1, 6]",6.154,2.826,1.0,10.0,0.042,0.03,4487.0,3603.0,1.0
"yh[1, 7]",14.506,3.265,9.0,19.0,0.05,0.035,4305.0,3760.0,1.0
"yh[1, 8]",10.04,3.206,4.0,14.0,0.05,0.035,4185.0,3862.0,1.0
"yh[1, 9]",6.966,2.967,2.0,11.0,0.043,0.031,4778.0,3904.0,1.0
"yh[1, 10]",3.525,2.268,0.0,7.0,0.034,0.025,4457.0,3635.0,1.0
"yh[1, 11]",11.69,3.261,6.0,16.0,0.047,0.034,4791.0,3872.0,1.0
"yh[1, 12]",9.3,3.095,4.0,14.0,0.047,0.034,4269.0,3735.0,1.0
"yh[1, 13]",11.254,3.247,6.0,16.0,0.048,0.034,4626.0,3726.0,1.0
"yh[1, 14]",14.985,3.174,9.0,19.0,0.047,0.033,4670.0,4016.0,1.0
"yh[1, 15]",12.096,3.312,6.0,17.0,0.048,0.035,4844.0,3910.0,1.0
"yh[1, 16]",17.113,3.064,11.0,21.0,0.046,0.033,4396.0,2949.0,1.0
"yh[1, 17]",14.464,3.216,9.0,19.0,0.048,0.034,4495.0,3755.0,1.0
"yh[1, 18]",8.837,3.14,3.0,13.0,0.045,0.032,4951.0,3572.0,1.0
"yh[1, 19]",13.108,3.247,8.0,18.0,0.048,0.034,4533.0,3712.0,1.0
"yh[1, 20]",9.665,3.213,4.0,14.0,0.046,0.033,4903.0,3795.0,1.0
"yh[1, 21]",18.709,2.866,14.0,23.0,0.044,0.031,4308.0,3692.0,1.0
"yh[1, 22]",20.236,2.563,16.0,24.0,0.041,0.029,3882.0,3838.0,1.0
"yh[1, 23]",3.964,2.388,0.0,7.0,0.035,0.026,4694.0,3785.0,1.0
"yh[1, 24]",7.029,2.939,2.0,11.0,0.042,0.031,4880.0,3784.0,1.0
"yh[1, 25]",10.715,3.286,6.0,16.0,0.049,0.035,4578.0,3764.0,1.0
"yh[1, 26]",1.378,1.533,0.0,3.0,0.026,0.018,3629.0,3242.0,1.0
"yh[1, 27]",9.628,3.192,4.0,14.0,0.047,0.033,4493.0,3563.0,1.0
"yh[1, 28]",5.897,2.755,2.0,10.0,0.043,0.03,4139.0,3737.0,1.0
"yh[1, 29]",8.989,3.106,3.0,13.0,0.044,0.031,4999.0,3820.0,1.0
"yh[1, 30]",6.171,2.849,1.0,10.0,0.043,0.031,4349.0,3475.0,1.0
"yh[1, 31]",15.281,3.166,10.0,20.0,0.045,0.032,4909.0,2916.0,1.0
"yh[1, 32]",10.86,3.283,6.0,16.0,0.051,0.036,4167.0,3215.0,1.0
"yh[1, 33]",12.813,3.215,7.0,17.0,0.049,0.035,4383.0,3639.0,1.0
"yh[1, 34]",18.306,2.909,13.0,22.0,0.045,0.032,4181.0,3539.0,1.0
"yh[1, 35]",14.504,3.297,9.0,19.0,0.048,0.034,4782.0,3597.0,1.0
"yh[1, 36]",14.522,3.204,9.0,19.0,0.048,0.034,4537.0,3773.0,1.0
"yh[1, 37]",5.431,2.782,1.0,9.0,0.044,0.031,3963.0,3543.0,1.0
"yh[1, 38]",11.256,3.314,6.0,16.0,0.046,0.033,5168.0,3706.0,1.0
"yh[1, 39]",9.91,3.179,4.0,14.0,0.048,0.034,4414.0,3861.0,1.0
"yh[1, 40]",8.606,3.12,3.0,13.0,0.045,0.032,4697.0,3776.0,1.0
"yh[1, 41]",8.5,3.085,3.0,13.0,0.042,0.031,5311.0,3794.0,1.0
"yh[1, 42]",3.349,2.249,0.0,6.0,0.035,0.025,4038.0,4073.0,1.0
"yh[1, 43]",8.752,3.109,3.0,13.0,0.044,0.032,4892.0,3926.0,1.0
"yh[1, 44]",16.311,3.153,11.0,21.0,0.046,0.032,4763.0,3540.0,1.0
"yh[1, 45]",19.65,2.64,15.0,23.0,0.039,0.028,4572.0,3803.0,1.0
"yh[1, 46]",20.814,2.469,17.0,24.0,0.037,0.026,4344.0,3729.0,1.0
"yh[1, 47]",9.972,3.17,4.0,14.0,0.044,0.032,5156.0,3912.0,1.0
"yh[1, 48]",17.843,2.978,13.0,22.0,0.045,0.032,4400.0,3770.0,1.0
"yh[1, 49]",22.146,2.106,19.0,25.0,0.033,0.023,4102.0,4000.0,1.0
"yh[1, 50]",13.71,3.237,9.0,19.0,0.048,0.034,4465.0,3702.0,1.0
"yh[1, 51]",11.623,3.31,6.0,16.0,0.049,0.034,4599.0,3614.0,1.0
"yh[1, 52]",11.038,3.269,6.0,16.0,0.049,0.036,4374.0,3477.0,1.0
"yh[1, 53]",8.142,3.036,2.0,12.0,0.045,0.032,4593.0,3762.0,1.0
"yh[1, 54]",10.559,3.268,5.0,15.0,0.047,0.034,4812.0,3653.0,1.0
"yh[1, 55]",13.039,3.293,8.0,18.0,0.049,0.035,4439.0,3580.0,1.0
"yh[1, 56]",11.549,3.356,5.0,16.0,0.049,0.035,4739.0,3981.0,1.0
"yh[1, 57]",5.904,2.804,2.0,10.0,0.042,0.03,4489.0,3663.0,1.0
"yh[1, 58]",15.196,3.186,10.0,20.0,0.047,0.034,4529.0,3770.0,1.0
"yh[1, 59]",5.433,2.693,1.0,9.0,0.042,0.03,4083.0,3523.0,1.0
"yh[1, 60]",11.081,3.279,6.0,16.0,0.05,0.036,4350.0,3760.0,1.0
"yh[1, 61]",15.709,3.173,10.0,20.0,0.047,0.033,4527.0,3725.0,1.0
"yh[1, 62]",16.009,3.159,10.0,20.0,0.045,0.033,4778.0,3760.0,1.0
"yh[1, 63]",9.662,3.144,4.0,14.0,0.046,0.034,4687.0,3591.0,1.0
"yh[1, 64]",4.089,2.363,0.0,7.0,0.036,0.026,4387.0,3949.0,1.0
"yh[1, 65]",8.972,3.122,3.0,13.0,0.044,0.031,5005.0,3782.0,1.0
"yh[1, 66]",14.405,3.209,9.0,19.0,0.047,0.034,4623.0,3716.0,1.0
"yh[1, 67]",8.63,3.147,3.0,13.0,0.046,0.034,4633.0,3817.0,1.0
"yh[1, 68]",18.472,2.907,13.0,22.0,0.045,0.032,4144.0,4054.0,1.0
"yh[1, 69]",5.545,2.747,1.0,9.0,0.041,0.03,4645.0,3515.0,1.0
"yh[1, 70]",10.417,3.277,5.0,15.0,0.051,0.036,4160.0,3631.0,1.0
"yh[1, 71]",13.536,3.343,7.0,18.0,0.051,0.037,4282.0,3701.0,1.0
"yh[1, 72]",8.192,3.082,2.0,12.0,0.046,0.033,4556.0,3519.0,1.0
"yh[1, 73]",14.564,3.292,9.0,19.0,0.052,0.037,3994.0,3826.0,1.0
"yh[1, 74]",8.371,3.048,2.0,12.0,0.044,0.032,4735.0,3437.0,1.0
"yh[1, 75]",18.2,2.895,13.0,22.0,0.043,0.031,4500.0,3859.0,1.0
"yh[1, 76]",5.165,2.715,1.0,9.0,0.039,0.029,4753.0,3438.0,1.0
"yh[1, 77]",8.901,3.08,3.0,13.0,0.048,0.034,4048.0,3776.0,1.0
"yh[1, 78]",14.472,3.242,9.0,19.0,0.048,0.034,4502.0,3557.0,1.0
"yh[1, 79]",23.049,1.722,21.0,25.0,0.028,0.02,3753.0,3748.0,1.0
"yh[1, 80]",8.067,3.067,4.0,13.0,0.045,0.033,4600.0,3885.0,1.0
"yh[1, 81]",7.53,3.016,3.0,12.0,0.047,0.034,4176.0,3233.0,1.0
"yh[1, 82]",19.65,2.697,15.0,23.0,0.044,0.031,3670.0,3608.0,1.0
"yh[1, 83]",16.102,3.156,11.0,21.0,0.044,0.032,5148.0,3657.0,1.0
"yh[1, 84]",21.965,2.083,19.0,25.0,0.032,0.022,4291.0,3899.0,1.0
"yh[1, 85]",7.266,2.991,3.0,12.0,0.045,0.032,4405.0,3697.0,1.0
"yh[1, 86]",12.779,3.229,7.0,17.0,0.048,0.034,4609.0,3760.0,1.0
"yh[1, 87]",3.776,2.383,0.0,7.0,0.038,0.027,3758.0,3409.0,1.0
"yh[1, 88]",13.865,3.227,8.0,18.0,0.048,0.034,4554.0,3859.0,1.0
"yh[1, 89]",11.043,3.268,6.0,16.0,0.047,0.034,4788.0,3846.0,1.0
"yh[1, 90]",11.521,3.241,6.0,16.0,0.049,0.035,4403.0,3957.0,1.0
"yh[1, 91]",7.342,2.994,3.0,12.0,0.046,0.032,4239.0,3807.0,1.0
"yh[1, 92]",6.979,2.942,2.0,11.0,0.044,0.031,4374.0,3823.0,1.0
"yh[1, 93]",11.331,3.174,6.0,16.0,0.046,0.033,4678.0,3540.0,1.0
"yh[1, 94]",5.932,2.813,2.0,10.0,0.04,0.029,4848.0,3869.0,1.0
"yh[1, 95]",6.024,2.845,1.0,10.0,0.042,0.031,4617.0,3532.0,1.0
"yh[1, 96]",6.39,2.903,1.0,10.0,0.042,0.031,4796.0,3599.0,1.0
"yh[1, 97]",14.228,3.291,9.0,19.0,0.048,0.034,4711.0,3598.0,1.0
"yh[1, 98]",3.347,2.248,0.0,6.0,0.034,0.024,4293.0,4024.0,1.0
"yh[1, 99]",6.382,2.843,1.0,10.0,0.042,0.03,4619.0,3675.0,1.0
"yf[0, 0]",30.039,5.851,20.0,39.0,0.084,0.061,4856.0,3447.0,1.0
"yf[0, 1]",22.391,5.309,14.0,31.0,0.082,0.058,4248.0,3478.0,1.0
"yf[0, 2]",4.697,2.817,1.0,9.0,0.039,0.029,5212.0,3844.0,1.0
"yf[0, 3]",2.816,2.258,0.0,6.0,0.033,0.024,4779.0,3687.0,1.0
"yf[0, 4]",10.31,4.112,3.0,16.0,0.056,0.041,5401.0,3758.0,1.0
"yf[0, 5]",12.756,4.485,5.0,19.0,0.063,0.045,5094.0,4054.0,1.0
"yf[0, 6]",4.793,2.812,1.0,9.0,0.039,0.029,5077.0,3638.0,1.0
"yf[0, 7]",33.79,6.024,24.0,43.0,0.094,0.067,4067.0,3655.0,1.0
"yf[0, 8]",6.574,3.384,1.0,11.0,0.049,0.038,4910.0,3432.0,1.0
"yf[0, 9]",10.62,4.126,3.0,16.0,0.062,0.047,4551.0,3517.0,1.0
"yf[0, 10]",4.269,2.704,0.0,8.0,0.04,0.031,4879.0,3229.0,1.0
"yf[0, 11]",12.786,4.496,5.0,19.0,0.069,0.05,4219.0,3955.0,1.0
"yf[0, 12]",17.709,5.017,9.0,25.0,0.072,0.052,4856.0,3896.0,1.0
"yf[0, 13]",15.45,4.784,7.0,22.0,0.067,0.049,5103.0,3823.0,1.0
"yf[0, 14]",11.658,4.163,4.0,17.0,0.057,0.041,5255.0,3687.0,1.0
"yf[0, 15]",29.1,5.782,18.0,37.0,0.093,0.066,3811.0,3651.0,1.0
"yf[0, 16]",6.045,3.277,1.0,11.0,0.047,0.035,4837.0,3522.0,1.0
"yf[0, 17]",7.785,3.612,2.0,13.0,0.051,0.039,5105.0,3362.0,1.0
"yf[0, 18]",13.419,4.526,6.0,20.0,0.065,0.047,4767.0,4043.0,1.0
"yf[0, 19]",15.657,4.894,8.0,23.0,0.065,0.047,5581.0,3737.0,1.0
"yf[0, 20]",3.331,2.428,0.0,7.0,0.036,0.027,4560.0,3717.0,1.0
"yf[0, 21]",16.385,4.957,8.0,24.0,0.069,0.05,5135.0,3965.0,1.0
"yf[0, 22]",9.638,3.887,3.0,15.0,0.055,0.04,5135.0,3893.0,1.0
"yf[0, 23]",16.903,4.849,9.0,24.0,0.075,0.053,4183.0,3415.0,1.0
"yf[0, 24]",5.154,2.951,0.0,9.0,0.04,0.031,5561.0,3552.0,1.0
"yf[0, 25]",41.004,6.013,31.0,50.0,0.092,0.065,4309.0,3211.0,1.0
"yf[0, 26]",11.88,4.36,4.0,18.0,0.057,0.043,5583.0,3742.0,1.0
"yf[0, 27]",6.422,3.232,1.0,11.0,0.045,0.032,5119.0,3631.0,1.0
"yf[0, 28]",5.696,3.057,1.0,10.0,0.043,0.032,5152.0,3663.0,1.0
"yf[0, 29]",10.963,4.093,4.0,17.0,0.057,0.042,5119.0,3382.0,1.0
"yf[0, 30]",15.41,4.619,7.0,22.0,0.063,0.045,5321.0,4100.0,1.0
"yf[0, 31]",41.764,5.851,31.0,50.0,0.085,0.06,4715.0,3301.0,1.0
"yf[0, 32]",4.318,2.712,0.0,8.0,0.036,0.027,5955.0,4000.0,1.0
"yf[0, 33]",5.208,2.998,0.0,9.0,0.043,0.032,5052.0,3680.0,1.0
"yf[0, 34]",9.648,3.921,3.0,15.0,0.053,0.041,5629.0,3145.0,1.0
"yf[0, 35]",26.664,5.773,18.0,36.0,0.083,0.058,4864.0,3462.0,1.0
"yf[0, 36]",5.812,3.094,1.0,10.0,0.041,0.03,5681.0,3989.0,1.0
"yf[0, 37]",21.707,5.357,13.0,30.0,0.078,0.055,4762.0,3681.0,1.0
"yf[0, 38]",8.574,3.734,2.0,14.0,0.051,0.037,5288.0,3430.0,1.0
"yf[0, 39]",6.879,3.439,2.0,12.0,0.047,0.035,5575.0,3722.0,1.0
"yf[0, 40]",10.782,4.225,4.0,17.0,0.056,0.041,5685.0,3917.0,1.0
"yf[0, 41]",15.176,4.744,7.0,22.0,0.064,0.046,5438.0,3156.0,1.0
"yf[0, 42]",11.944,4.315,4.0,18.0,0.062,0.046,5016.0,3419.0,1.0
"yf[0, 43]",16.909,4.933,8.0,24.0,0.066,0.048,5549.0,3813.0,1.0
"yf[0, 44]",3.188,2.346,0.0,6.0,0.032,0.024,5319.0,4111.0,1.0
"yf[0, 45]",8.46,3.784,2.0,14.0,0.053,0.039,5258.0,3756.0,1.0
"yf[0, 46]",18.051,5.171,10.0,26.0,0.079,0.057,4312.0,2984.0,1.0
"yf[0, 47]",12.986,4.506,6.0,20.0,0.06,0.043,5635.0,4048.0,1.0
"yf[0, 48]",4.033,2.629,0.0,8.0,0.037,0.028,5395.0,3659.0,1.0
"yf[0, 49]",0.85,1.209,0.0,2.0,0.018,0.013,4809.0,4244.0,1.0
"yf[0, 50]",7.511,3.636,2.0,13.0,0.047,0.035,5959.0,3889.0,1.0
"yf[0, 51]",9.35,3.856,3.0,15.0,0.054,0.04,5224.0,3949.0,1.0
"yf[0, 52]",2.896,2.288,0.0,6.0,0.032,0.025,5242.0,3475.0,1.0
"yf[0, 53]",16.174,4.801,8.0,23.0,0.065,0.048,5550.0,3586.0,1.0
"yf[0, 54]",4.424,2.77,0.0,8.0,0.038,0.029,5576.0,3666.0,1.0
"yf[0, 55]",16.955,4.841,9.0,24.0,0.067,0.048,5122.0,3423.0,1.0
"yf[0, 56]",21.003,5.34,11.0,28.0,0.081,0.059,4388.0,3227.0,1.0
"yf[0, 57]",15.498,4.77,7.0,22.0,0.069,0.05,4718.0,3438.0,1.0
"yf[0, 58]",12.808,4.504,5.0,19.0,0.067,0.048,4509.0,3622.0,1.0
"yf[0, 59]",20.013,5.236,10.0,27.0,0.083,0.059,3908.0,3158.0,1.0
"yf[0, 60]",4.691,2.816,0.0,8.0,0.042,0.032,4534.0,3462.0,1.0
"yf[0, 61]",26.424,5.647,17.0,35.0,0.087,0.062,4167.0,3867.0,1.0
"yf[0, 62]",7.193,3.515,1.0,12.0,0.049,0.037,5225.0,3469.0,1.0
"yf[0, 63]",3.006,2.303,0.0,6.0,0.035,0.03,4917.0,3256.0,1.0
"yf[0, 64]",7.492,3.635,1.0,12.0,0.05,0.037,5330.0,3672.0,1.0
"yf[0, 65]",18.466,5.153,10.0,26.0,0.074,0.053,4925.0,3731.0,1.0
"yf[0, 66]",28.334,5.846,17.0,36.0,0.086,0.063,4658.0,3167.0,1.0
"yf[0, 67]",3.636,2.507,0.0,7.0,0.034,0.026,5444.0,3942.0,1.0
"yf[0, 68]",7.579,3.462,1.0,12.0,0.046,0.033,5715.0,3551.0,1.0
"yf[0, 69]",7.873,3.566,2.0,13.0,0.051,0.037,4872.0,3882.0,1.0
"yf[0, 70]",28.123,5.653,19.0,37.0,0.085,0.06,4369.0,2923.0,1.0
"yf[0, 71]",39.272,5.87,29.0,48.0,0.101,0.072,3405.0,3697.0,1.0
"yf[0, 72]",40.819,5.86,30.0,49.0,0.089,0.063,4307.0,3806.0,1.0
"yf[0, 73]",8.203,3.59,2.0,13.0,0.051,0.037,5168.0,3598.0,1.0
"yf[0, 74]",13.774,4.465,6.0,20.0,0.062,0.045,5191.0,3860.0,1.0
"yf[0, 75]",32.126,5.906,22.0,41.0,0.095,0.067,3898.0,3652.0,1.0
"yf[0, 76]",26.494,5.812,16.0,35.0,0.08,0.058,5334.0,3402.0,1.0
"yf[0, 77]",12.145,4.331,4.0,18.0,0.058,0.043,5636.0,3463.0,1.0
"yf[0, 78]",12.268,4.407,4.0,18.0,0.059,0.043,5471.0,3922.0,1.0
"yf[0, 79]",6.884,3.387,2.0,12.0,0.045,0.033,5736.0,3925.0,1.0
"yf[0, 80]",6.348,3.216,1.0,11.0,0.044,0.033,5261.0,4011.0,1.0
"yf[0, 81]",3.08,2.377,0.0,6.0,0.036,0.028,4484.0,3679.0,1.0
"yf[0, 82]",6.282,3.242,1.0,11.0,0.048,0.036,4629.0,3596.0,1.0
"yf[0, 83]",4.047,2.598,0.0,8.0,0.037,0.026,4805.0,3370.0,1.0
"yf[0, 84]",6.501,3.36,1.0,11.0,0.046,0.034,5191.0,3503.0,1.0
"yf[0, 85]",15.246,4.722,7.0,22.0,0.069,0.049,4717.0,3757.0,1.0
"yf[0, 86]",10.211,4.039,4.0,16.0,0.055,0.041,5482.0,4089.0,1.0
"yf[0, 87]",1.417,1.539,0.0,4.0,0.023,0.017,4595.0,3432.0,1.0
"yf[0, 88]",3.866,2.576,0.0,7.0,0.037,0.027,4931.0,3531.0,1.0
"yf[0, 89]",4.477,2.73,0.0,8.0,0.036,0.027,5823.0,4116.0,1.0
"yf[0, 90]",11.626,4.28,5.0,18.0,0.057,0.042,5806.0,3751.0,1.0
"yf[0, 91]",9.538,3.849,3.0,15.0,0.055,0.041,4964.0,3440.0,1.0
"yf[0, 92]",11.979,4.264,5.0,18.0,0.058,0.041,5402.0,3777.0,1.0
"yf[0, 93]",5.303,3.001,0.0,9.0,0.042,0.031,5088.0,3585.0,1.0
"yf[0, 94]",31.906,5.908,21.0,40.0,0.095,0.068,3843.0,3689.0,1.0
"yf[0, 95]",4.431,2.758,0.0,8.0,0.038,0.028,5326.0,3591.0,1.0
"yf[0, 96]",4.162,2.679,0.0,8.0,0.037,0.028,5315.0,3680.0,1.0
"yf[0, 97]",31.872,5.806,23.0,41.0,0.092,0.066,3989.0,3506.0,1.0
"yf[0, 98]",15.51,4.836,8.0,23.0,0.069,0.049,4928.0,3591.0,1.0
"yf[0, 99]",3.68,2.518,0.0,7.0,0.035,0.027,5348.0,3941.0,1.0
"yf[1, 0]",13.079,4.22,6.0,19.0,0.058,0.042,5316.0,3705.0,1.0
"yf[1, 1]",11.89,4.171,5.0,18.0,0.058,0.042,5179.0,3773.0,1.0
"yf[1, 2]",10.599,3.924,4.0,16.0,0.059,0.043,4664.0,3574.0,1.0
"yf[1, 3]",12.448,4.099,5.0,18.0,0.054,0.039,5757.0,4092.0,1.0
"yf[1, 4]",9.071,3.655,3.0,14.0,0.051,0.037,5289.0,3614.0,1.0
"yf[1, 5]",9.982,3.814,3.0,15.0,0.055,0.04,4768.0,3894.0,1.0
"yf[1, 6]",8.564,3.595,2.0,13.0,0.051,0.037,4872.0,3526.0,1.0
"yf[1, 7]",14.75,4.494,7.0,21.0,0.066,0.048,4712.0,3483.0,1.0
"yf[1, 8]",9.531,3.653,4.0,15.0,0.052,0.038,5068.0,3993.0,1.0
"yf[1, 9]",5.671,2.854,1.0,10.0,0.041,0.03,4841.0,3697.0,1.0
"yf[1, 10]",6.072,2.994,1.0,10.0,0.043,0.031,4833.0,3755.0,1.0
"yf[1, 11]",11.354,3.952,6.0,18.0,0.055,0.039,5255.0,3910.0,1.0
"yf[1, 12]",10.1,3.833,3.0,15.0,0.058,0.042,4308.0,3942.0,1.0
"yf[1, 13]",12.489,4.164,5.0,18.0,0.063,0.045,4418.0,3595.0,1.0
"yf[1, 14]",18.25,4.92,11.0,26.0,0.068,0.049,5273.0,3878.0,1.0
"yf[1, 15]",8.653,3.537,3.0,14.0,0.049,0.036,5259.0,3866.0,1.0
"yf[1, 16]",17.565,4.841,10.0,25.0,0.069,0.05,4958.0,3617.0,1.0
"yf[1, 17]",14.745,4.52,7.0,21.0,0.064,0.047,5055.0,3746.0,1.0
"yf[1, 18]",7.408,3.341,2.0,12.0,0.046,0.034,5172.0,4152.0,1.0
"yf[1, 19]",14.965,4.565,8.0,22.0,0.06,0.045,5879.0,3534.0,1.0
"yf[1, 20]",7.538,3.343,2.0,12.0,0.048,0.035,4828.0,3715.0,1.0
"yf[1, 21]",12.4,4.274,5.0,18.0,0.06,0.044,5064.0,3801.0,1.0
"yf[1, 22]",19.21,5.011,10.0,26.0,0.067,0.049,5658.0,3939.0,1.0
"yf[1, 23]",5.032,2.799,1.0,9.0,0.039,0.029,5158.0,3807.0,1.0
"yf[1, 24]",5.748,2.978,1.0,10.0,0.041,0.03,5262.0,3625.0,1.0
"yf[1, 25]",5.828,3.023,1.0,10.0,0.041,0.031,5581.0,3501.0,1.0
"yf[1, 26]",2.424,1.897,0.0,5.0,0.028,0.02,4553.0,4116.0,1.0
"yf[1, 27]",7.589,3.44,1.0,12.0,0.048,0.035,5175.0,3677.0,1.0
"yf[1, 28]",7.35,3.374,2.0,12.0,0.048,0.034,4924.0,3840.0,1.0
"yf[1, 29]",8.031,3.436,2.0,13.0,0.047,0.034,5359.0,3786.0,1.0
"yf[1, 30]",8.596,3.638,3.0,14.0,0.049,0.036,5500.0,3763.0,1.0
"yf[1, 31]",14.116,4.393,6.0,20.0,0.065,0.046,4555.0,3566.0,1.0
"yf[1, 32]",15.26,4.575,8.0,22.0,0.066,0.047,4827.0,3576.0,1.0
"yf[1, 33]",12.802,4.296,5.0,19.0,0.061,0.044,4999.0,3556.0,1.0
"yf[1, 34]",15.098,4.6,8.0,22.0,0.063,0.045,5378.0,3833.0,1.0
"yf[1, 35]",20.296,5.127,12.0,28.0,0.069,0.049,5581.0,4203.0,1.0
"yf[1, 36]",26.821,5.468,18.0,35.0,0.08,0.057,4719.0,3708.0,1.0
"yf[1, 37]",12.997,4.279,6.0,19.0,0.062,0.044,4856.0,3920.0,1.0
"yf[1, 38]",8.422,3.484,2.0,13.0,0.049,0.035,5014.0,3667.0,1.0
"yf[1, 39]",8.978,3.586,3.0,14.0,0.053,0.038,4533.0,3616.0,1.0
"yf[1, 40]",9.857,3.893,3.0,15.0,0.054,0.038,5404.0,3742.0,1.0
"yf[1, 41]",6.068,3.02,1.0,10.0,0.045,0.032,4391.0,4068.0,1.0
"yf[1, 42]",9.012,3.735,3.0,14.0,0.057,0.043,4387.0,3421.0,1.0
"yf[1, 43]",7.363,3.345,2.0,12.0,0.046,0.034,5253.0,4077.0,1.0
"yf[1, 44]",30.254,5.667,21.0,39.0,0.078,0.056,5231.0,3789.0,1.0
"yf[1, 45]",19.73,5.004,11.0,27.0,0.07,0.05,5148.0,3874.0,1.0
"yf[1, 46]",17.395,4.808,10.0,25.0,0.071,0.051,4606.0,3928.0,1.0
"yf[1, 47]",9.47,3.706,4.0,15.0,0.05,0.036,5658.0,3773.0,1.0
"yf[1, 48]",24.245,5.301,15.0,32.0,0.074,0.053,5129.0,3795.0,1.0
"yf[1, 49]",25.545,5.503,15.0,33.0,0.082,0.059,4488.0,3665.0,1.0
"yf[1, 50]",14.511,4.442,6.0,20.0,0.058,0.043,5780.0,3358.0,1.0
"yf[1, 51]",10.598,3.965,4.0,16.0,0.059,0.043,4463.0,3708.0,1.0
"yf[1, 52]",11.806,4.075,4.0,17.0,0.052,0.038,6116.0,4000.0,1.0
"yf[1, 53]",7.759,3.443,1.0,12.0,0.05,0.037,4878.0,3523.0,1.0
"yf[1, 54]",8.397,3.563,2.0,13.0,0.051,0.04,5048.0,3499.0,1.0
"yf[1, 55]",10.205,3.847,4.0,16.0,0.057,0.041,4589.0,3514.0,1.0
"yf[1, 56]",21.054,5.21,11.0,28.0,0.073,0.052,5164.0,4086.0,1.0
"yf[1, 57]",11.864,4.178,5.0,18.0,0.058,0.042,5182.0,3584.0,1.0
"yf[1, 58]",14.208,4.332,6.0,20.0,0.058,0.041,5579.0,4046.0,1.0
"yf[1, 59]",8.439,3.512,2.0,13.0,0.053,0.038,4514.0,3599.0,1.0
"yf[1, 60]",11.788,4.146,5.0,18.0,0.057,0.042,5215.0,3071.0,1.0
"yf[1, 61]",12.23,4.202,5.0,18.0,0.06,0.043,4944.0,3500.0,1.0
"yf[1, 62]",9.651,3.672,4.0,15.0,0.052,0.037,4857.0,4150.0,1.0
"yf[1, 63]",7.558,3.324,2.0,12.0,0.048,0.035,4814.0,3801.0,1.0
"yf[1, 64]",5.683,2.906,1.0,10.0,0.042,0.031,5001.0,3606.0,1.0
"yf[1, 65]",8.0,3.331,3.0,13.0,0.047,0.034,5044.0,3992.0,1.0
"yf[1, 66]",18.908,4.974,10.0,26.0,0.074,0.053,4517.0,3270.0,1.0
"yf[1, 67]",9.797,3.797,3.0,15.0,0.051,0.038,5584.0,3929.0,1.0
